id,coin_id,one_day_trend,day_perc_diff,one_week_trend,symbol_count,name_count,coin_id_count,sentiment_score,social_dominance,block_number
9221789,brett,5,31.25,-18.285714285714285,21,21,21,0,6.8961e-06,17006220
9223539,dogecoin,161,26.1788617886,72.57142857142857,729,47,776,0,0.0002548282,17006230
9229041,pepe,1165,629.7297297297,151.14285714285714,1350,1350,1350,0,0.0004433222,17006240
9302595,uniswap,1775,158.7656529517,275.2857142857143,104,2789,2893,0,0.0004555388,17006250
9292009,brett,48,228.5714285714,0.14285714285714285,69,69,69,0,1.08649e-05,17006260
9293759,dogecoin,900,115.9793814433,215.28571428571428,1555,121,1676,0,0.000263907,17006270
9294379,ethereum,6421,179.3575418994,1042.7142857142858,7627,2374,10001,0,0.0015747816,17006280
9299261,pepe,746,55.2592592593,271.7142857142857,2096,2096,2096,0,0.0003300412,17006290
9344926,uniswap,429,14.8288973384,352.42857142857144,112,3210,3322,0,0.0004826687,17006300
9334282,brett,-9,-13.0434782609,-2.4285714285714284,60,60,60,0,8.7177e-06,17006310
9341577,pepe,1447,69.036259542,476.42857142857144,3543,3543,3543,0,0.0005147789,17006320
9336657,ethereum,1698,16.9783021698,1040.7142857142858,8874,2825,11699,0,0.0016998018,17006330
9336028,dogecoin,-116,-6.9212410501,141.71428571428572,1440,120,1560,0,0.0002266596,17006340
9350767,ethereum,1254,10.7188648602,1262.7142857142858,10209,2744,12953,0,0.0017628686,17006350
9359036,uniswap,948,28.537025888,442.57142857142856,106,4164,4270,0,0.0005811356,17006360
9350138,dogecoin,42,2.6923076923,135.85714285714286,1484,118,1602,0,0.0002180279,17006370
9355687,pepe,231,6.5198983912,506,3774,3774,3774,0,0.0005136313,17006380
9348392,brett,-15,-25,1,45,45,45,0,6.1244e-06,17006390
9387256,uniswap,923,21.6159250585,546.7142857142857,98,5095,5193,0,0.0007266796,17006400
9383907,pepe,-1412,-37.4138844727,144.85714285714286,2362,2362,2362,0,0.0003305252,17006410
9378358,dogecoin,-177,-11.0486891386,32.42857142857143,1323,102,1425,0,0.0001994066,17006420
9376612,brett,7,15.5555555556,3.142857142857143,52,52,52,0,7.2766e-06,17006430
9378987,ethereum,445,3.4354975681,1338.4285714285713,10635,2763,13398,0,0.0018748418,17006440
9392468,dogecoin,-311,-21.8245614035,-82,1001,113,1114,0,0.0001956824,17006450
9398017,pepe,-1755,-74.3014394581,44.285714285714285,607,607,607,0,0.0001066241,17006460
9390722,brett,-17,-32.6923076923,2,35,35,35,0,6.148e-06,17006470
9401366,uniswap,-1417,-27.2867321394,385.14285714285717,87,3689,3776,0,0.0006632826,17006480
9393097,ethereum,-2636,-19.6745782953,956.5714285714286,8675,2087,10762,0,0.0018904256,17006490
9404832,brett,1,2.8571428571,2.857142857142857,36,36,36,0,5.0316e-06,17006500
9415476,uniswap,-435,-11.5201271186,327,76,3265,3341,0,0.0004669632,17006510
9407207,ethereum,2394,22.2449358855,1440.857142857143,10927,2229,13156,0,0.001838781,17006520
9412127,pepe,180,29.6540362438,86,787,787,787,0,0.000109997,17006530
9406578,dogecoin,-186,-16.6965888689,44.714285714285715,814,114,928,0,0.0001297042,17006540
9503814,brett,4,11.1111111111,2.7142857142857144,40,40,40,0,6.1286e-06,17006550
9514507,uniswap,65,1.9455252918,326.85714285714283,53,3353,3406,0,0.0005218484,17006560
9505571,dogecoin,34,3.6637931034,26.571428571428573,877,85,962,0,0.0001473923,17006570
9511141,pepe,1425,181.0673443456,123.14285714285714,2212,2212,2212,0,0.0003389103,17006580
9506201,ethereum,-662,-5.0319245971,1273.4285714285713,10650,1844,12494,0,0.0019142612,17006590
9520363,ethereum,-948,-7.5876420682,220.71428571428572,9724,1822,11546,0,0.0016748059,17006600
9528669,uniswap,-333,-9.776864357,25.714285714285715,55,3018,3073,0,0.0004457543,17006610
9525303,pepe,255,11.5280289331,53,2467,2467,2467,0,0.0003578509,17006620
9519733,dogecoin,-209,-21.7255717256,-131.85714285714286,655,98,753,0,0.0001092265,17006630
9517976,brett,15,37.5,-2,55,55,55,0,7.978e-06,17006640
9534525,ethereum,-42,-0.3637623419,-27.857142857142858,9509,1995,11504,0,0.0016030152,17006650
9533895,dogecoin,234,31.0756972112,-81.85714285714286,873,114,987,0,0.0001375327,17006660
9542831,uniswap,-296,-9.6322811585,-77.85714285714286,83,2694,2777,0,0.0003869587,17006670
9532138,brett,11,20,0.8571428571428571,66,66,66,0,9.1967e-06,17006680
9539465,pepe,518,20.9971625456,-79.71428571428571,2985,2985,2985,0,0.0004159423,17006690
9605335,ethereum,-3230,-28.0771905424,-668.4285714285714,6856,1418,8274,0,0.0016731481,17006700
9610275,pepe,-143,-4.7906197655,-133.14285714285714,2842,2842,2842,0,0.0005747023,17006710
9604705,dogecoin,12,1.2158054711,-86.14285714285714,888,111,999,0,0.0002020153,17006720
9613641,uniswap,-853,-30.7166006482,-335.14285714285717,51,1873,1924,0,0.0003890666,17006730
9602948,brett,-29,-43.9393939394,-1.1428571428571428,37,37,37,0,7.482e-06,17006740
9662095,ethereum,-8569,-68.584920762,-868,3092,833,3925,0,0.0015778964,17006750
9667055,pepe,-513,-23.191681736,-56.714285714285715,1699,1699,1699,0,0.0006830181,17006760
9670437,uniswap,-2478,-72.7539635937,-280.7142857142857,22,906,928,0,0.000373067,17006770
9661460,dogecoin,-502,-52.182952183,-173.71428571428572,401,59,460,0,0.0001849254,17006780
9659697,brett,-26,-65,-7.857142857142857,14,14,14,0,5.6282e-06,17006790
9798474,uniswap,420,45.2586206897,-346.85714285714283,32,1316,1348,0,0.0005143497,17006800
9790132,ethereum,569,14.4968152866,-895.4285714285714,3681,813,4494,0,0.0017147534,17006810
9787734,brett,26,185.7142857143,0.7142857142857143,40,40,40,0,1.52626e-05,17006820
9789497,dogecoin,-44,-9.5652173913,-99.71428571428571,381,35,416,0,0.0001587311,17006830
9795092,pepe,-314,-18.4814596822,111.14285714285714,1385,1385,1385,0,0.0005284676,17006840
9875476,ethereum,-1392,-30.9746328438,-1436.2857142857142,2210,892,3102,0,0.0010658299,17006850
9874841,dogecoin,-203,-48.7980769231,-102.14285714285714,172,41,213,0,7.31856e-05,17006860
9880436,pepe,-127,-9.1696750903,67.28571428571429,1258,1258,1258,0,0.0004322418,17006870
9873078,brett,-8,-20,-0.5714285714285714,32,32,32,0,1.0995e-05,17006880
9883818,uniswap,-94,-6.9732937685,-298.14285714285717,35,1219,1254,0,0.0004308674,17006890
9941019,uniswap,-44,-3.5087719298,-313.7142857142857,28,1182,1210,0,0.0005360681,17006900
9932630,ethereum,794,25.5963894262,-1228.2857142857142,3191,705,3896,0,0.0017260506,17006910
9931993,dogecoin,76,35.6807511737,-96.14285714285714,263,26,289,0,0.0001280361,17006920
9937618,pepe,72,5.7233704293,-126,1330,1330,1330,0,0.0005892319,17006930
9930213,brett,-22,-68.75,-4.285714285714286,10,10,10,0,4.4303e-06,17006940
10009163,pepe,-1044,-78.4962406015,-311.57142857142856,286,286,286,0,0.0001057547,17006950
10004175,ethereum,866,22.227926078,-969.1428571428571,4178,584,4762,0,0.0017608531,17006960
10012564,uniswap,-342,-28.2644628099,-315,40,828,868,0,0.0003209619,17006970
10003538,dogecoin,-30,-10.3806228374,-70.57142857142857,203,56,259,0,9.57709e-05,17006980
10001758,brett,-4,-40,-7,6,6,6,0,2.2186e-06,17006990
10075083,dogecoin,12,4.6332046332,-102.28571428571429,235,36,271,0,0.0001102724,17007000
10073303,brett,6,100,-7.714285714285714,12,12,12,0,4.8829e-06,17007010
10084109,uniswap,50,5.7603686636,-265.57142857142856,64,854,918,0,0.0003735428,17007020
10075720,ethereum,-818,-17.1776564469,-1080,3203,741,3944,0,0.0016048504,17007030
10080708,pepe,1048,366.4335664336,-235.85714285714286,1334,1334,1334,0,0.000542817,17007040
10146766,dogecoin,182,67.1586715867,-78,327,126,453,0,0.0001474244,17007050
10144966,brett,31,258.3333333333,0.8571428571428571,43,43,43,0,1.39939e-05,17007060
10147410,ethereum,5629,142.7231237323,185.57142857142858,7667,1906,9573,0,0.0031154392,17007070
10155878,uniswap,1752,190.8496732026,106.57142857142857,96,2574,2670,0,0.0008689254,17007080
10152441,pepe,602,45.1274362819,-129.42857142857142,1936,1936,1936,0,0.0006300523,17007090
10170336,uniswap,-1307,-48.9513108614,62.142857142857146,55,1308,1363,0,0.0004264103,17007100
10161868,ethereum,-3434,-35.871722553,316.2857142857143,4655,1484,6139,0,0.0019205669,17007110
10159424,brett,0,0,4.142857142857143,43,43,43,0,1.34524e-05,17007120
10166899,pepe,-101,-5.2169421488,19.428571428571427,1835,1835,1835,0,0.000574074,17007130
10161224,dogecoin,-35,-7.7262693157,-6,359,59,418,0,0.00013077,17007140
10176326,ethereum,1191,19.4005538361,405.14285714285717,5944,1386,7330,0,0.0022704556,17007150
10181357,pepe,61,3.3242506812,73,1896,1896,1896,0,0.0005872829,17007160
10175682,dogecoin,219,52.3923444976,31.571428571428573,574,63,637,0,0.0001973097,17007170
10173882,brett,-6,-13.9534883721,-0.42857142857142855,37,37,37,0,1.14607e-05,17007180
10184794,uniswap,-693,-50.8437270726,-96.85714285714286,76,594,670,0,0.0002075314,17007190
10190784,ethereum,-1150,-15.6889495225,439.7142857142857,4312,1868,6180,0,0.0019987807,17007200
10190140,dogecoin,167,26.2166405024,84.42857142857143,655,149,804,0,0.0002600355,17007210
10199252,uniswap,640,95.5223880597,8,50,1260,1310,0,0.0004236898,17007220
10195815,pepe,-1325,-69.8839662447,-98.14285714285714,571,571,571,0,0.000184677,17007230
10188340,brett,1,2.7027027027,0.8571428571428571,38,38,38,0,1.22902e-05,17007240
10210273,pepe,1104,193.3450087566,49.285714285714285,1675,1675,1675,0,0.0005806929,17007250
10204598,dogecoin,-419,-52.1144278607,13.714285714285714,284,101,385,0,0.0001334727,17007260
10205242,ethereum,-1441,-23.3171521036,120.42857142857143,3593,1146,4739,0,0.0016429276,17007270
10202798,brett,1,2.6315789474,4.142857142857143,39,39,39,0,1.35206e-05,17007280
10213710,uniswap,18,1.3740458015,16.857142857142858,83,1245,1328,0,0.0004603941,17007290
10228168,uniswap,-466,-35.0903614458,-0.8571428571428571,38,824,862,0,0.0003122555,17007300
10217256,brett,6,15.3846153846,5.571428571428571,45,45,45,0,1.6301e-05,17007310
10219700,ethereum,-1048,-22.1143701203,-153,2958,733,3691,0,0.0013370476,17007320
10224731,pepe,-1141,-68.1194029851,35.42857142857143,534,534,534,0,0.000193439,17007330
10219056,dogecoin,238,61.8181818182,52,555,68,623,0,0.0002256788,17007340
10234158,ethereum,2603,70.5228935248,335.7142857142857,4865,1429,6294,0,0.0020798237,17007350
10233514,dogecoin,-29,-4.6548956661,46.142857142857146,530,64,594,0,0.0001962846,17007360
10231714,brett,-1,-2.2222222222,4.571428571428571,44,44,44,0,1.45396e-05,17007370
10239189,pepe,212,39.7003745318,-84,746,746,746,0,0.0002465123,17007380
10242626,uniswap,388,45.0116009281,47.42857142857143,94,1156,1250,0,0.0004130568,17007390
10277532,ethereum,-1497,-23.7845567207,-682.2857142857143,3708,1089,4797,0,0.0020398522,17007400
10275088,brett,-16,-36.3636363636,-2.142857142857143,28,28,28,0,1.19066e-05,17007410
10276888,dogecoin,23,3.8720538721,23.428571428571427,527,90,617,0,0.00026237,17007420
10286000,uniswap,94,7.52,-189.42857142857142,58,1286,1344,0,0.0005715158,17007430
10282563,pepe,805,107.908847185,-55,1551,1551,1551,0,0.0006595394,17007440
10451028,ethereum,-1112,-23.1811548885,-350.57142857142856,2686,999,3685,0,0.0013774177,17007450
10450384,dogecoin,-250,-40.5186385737,-7.285714285714286,285,82,367,0,0.0001371811,17007460
10459496,uniswap,-551,-40.9970238095,-81.42857142857143,24,769,793,0,0.0002964158,17007470
10448584,brett,20,71.4285714286,0.7142857142857143,48,48,48,0,1.79419e-05,17007480
10456059,pepe,-1012,-65.2482269504,-185.14285714285714,539,539,539,0,0.000201473,17007490
10532069,uniswap,261,32.9129886507,54.857142857142854,20,1034,1054,0,0.0003795914,17007500
10522903,dogecoin,-84,-22.8882833787,-50.57142857142857,219,64,283,0,0.0001019206,17007510
10523551,ethereum,841,22.8222523745,-400.57142857142856,3420,1106,4526,0,0.00163001,17007520
10528611,pepe,-151,-28.0148423006,-215.42857142857142,388,388,388,0,0.0001397357,17007530
10521093,brett,-7,-14.5833333333,0.5714285714285714,41,41,41,0,1.47659e-05,17007540
